"","CTYNAME","STNAME","2013_Asian_Allegedly.Armed_Pop","2013_Asian_Allegedly.Armed_Shootings","2013_Asian_Unarmed_Pop","2013_Asian_Unarmed_Shootings","2013_Asian_Unclear_Pop","2013_Asian_Unclear_Shootings","2013_Asian_Vehicle_Pop","2013_Asian_Vehicle_Shootings","2013_Black_Allegedly.Armed_Pop","2013_Black_Allegedly.Armed_Shootings","2013_Black_Unarmed_Pop","2013_Black_Unarmed_Shootings","2013_Black_Unclear_Pop","2013_Black_Unclear_Shootings","2013_Black_Vehicle_Pop","2013_Black_Vehicle_Shootings","2013_Hispanic_Allegedly.Armed_Pop","2013_Hispanic_Allegedly.Armed_Shootings","2013_Hispanic_Unarmed_Pop","2013_Hispanic_Unarmed_Shootings","2013_Hispanic_Unclear_Pop","2013_Hispanic_Unclear_Shootings","2013_Hispanic_Vehicle_Pop","2013_Hispanic_Vehicle_Shootings","2013_Native.American_Allegedly.Armed_Pop","2013_Native.American_Allegedly.Armed_Shootings","2013_Native.American_Unarmed_Pop","2013_Native.American_Unarmed_Shootings","2013_Native.American_Unclear_Pop","2013_Native.American_Unclear_Shootings","2013_Native.American_Vehicle_Pop","2013_Native.American_Vehicle_Shootings","2013_Pacific.Islander_Allegedly.Armed_Pop","2013_Pacific.Islander_Allegedly.Armed_Shootings","2013_Pacific.Islander_Unarmed_Pop","2013_Pacific.Islander_Unarmed_Shootings","2013_Pacific.Islander_Unclear_Pop","2013_Pacific.Islander_Unclear_Shootings","2013_Pacific.Islander_Vehicle_Pop","2013_Pacific.Islander_Vehicle_Shootings","2013_TOT_Allegedly.Armed_Pop","2013_TOT_Allegedly.Armed_Shootings","2013_TOT_Unarmed_Pop","2013_TOT_Unarmed_Shootings","2013_TOT_Unclear_Pop","2013_TOT_Unclear_Shootings","2013_TOT_Vehicle_Pop","2013_TOT_Vehicle_Shootings","2013_White_Allegedly.Armed_Pop","2013_White_Allegedly.Armed_Shootings","2013_White_Unarmed_Pop","2013_White_Unarmed_Shootings","2013_White_Unclear_Pop","2013_White_Unclear_Shootings","2013_White_Vehicle_Pop","2013_White_Vehicle_Shootings","2014_Asian_Allegedly.Armed_Pop","2014_Asian_Allegedly.Armed_Shootings","2014_Asian_Unarmed_Pop","2014_Asian_Unarmed_Shootings","2014_Asian_Unclear_Pop","2014_Asian_Unclear_Shootings","2014_Asian_Vehicle_Pop","2014_Asian_Vehicle_Shootings","2014_Black_Allegedly.Armed_Pop","2014_Black_Allegedly.Armed_Shootings","2014_Black_Unarmed_Pop","2014_Black_Unarmed_Shootings","2014_Black_Unclear_Pop","2014_Black_Unclear_Shootings","2014_Black_Vehicle_Pop","2014_Black_Vehicle_Shootings","2014_Hispanic_Allegedly.Armed_Pop","2014_Hispanic_Allegedly.Armed_Shootings","2014_Hispanic_Unarmed_Pop","2014_Hispanic_Unarmed_Shootings","2014_Hispanic_Unclear_Pop","2014_Hispanic_Unclear_Shootings","2014_Hispanic_Vehicle_Pop","2014_Hispanic_Vehicle_Shootings","2014_Native.American_Allegedly.Armed_Pop","2014_Native.American_Allegedly.Armed_Shootings","2014_Native.American_Unarmed_Pop","2014_Native.American_Unarmed_Shootings","2014_Native.American_Unclear_Pop","2014_Native.American_Unclear_Shootings","2014_Native.American_Vehicle_Pop","2014_Native.American_Vehicle_Shootings","2014_Pacific.Islander_Allegedly.Armed_Pop","2014_Pacific.Islander_Allegedly.Armed_Shootings","2014_Pacific.Islander_Unarmed_Pop","2014_Pacific.Islander_Unarmed_Shootings","2014_Pacific.Islander_Unclear_Pop","2014_Pacific.Islander_Unclear_Shootings","2014_Pacific.Islander_Vehicle_Pop","2014_Pacific.Islander_Vehicle_Shootings","2014_TOT_Allegedly.Armed_Pop","2014_TOT_Allegedly.Armed_Shootings","2014_TOT_Unarmed_Pop","2014_TOT_Unarmed_Shootings","2014_TOT_Unclear_Pop","2014_TOT_Unclear_Shootings","2014_TOT_Vehicle_Pop","2014_TOT_Vehicle_Shootings","2014_White_Allegedly.Armed_Pop","2014_White_Allegedly.Armed_Shootings","2014_White_Unarmed_Pop","2014_White_Unarmed_Shootings","2014_White_Unclear_Pop","2014_White_Unclear_Shootings","2014_White_Vehicle_Pop","2014_White_Vehicle_Shootings","2015_Asian_Allegedly.Armed_Pop","2015_Asian_Allegedly.Armed_Shootings","2015_Asian_Unarmed_Pop","2015_Asian_Unarmed_Shootings","2015_Asian_Unclear_Pop","2015_Asian_Unclear_Shootings","2015_Asian_Vehicle_Pop","2015_Asian_Vehicle_Shootings","2015_Black_Allegedly.Armed_Pop","2015_Black_Allegedly.Armed_Shootings","2015_Black_Unarmed_Pop","2015_Black_Unarmed_Shootings","2015_Black_Unclear_Pop","2015_Black_Unclear_Shootings","2015_Black_Vehicle_Pop","2015_Black_Vehicle_Shootings","2015_Hispanic_Allegedly.Armed_Pop","2015_Hispanic_Allegedly.Armed_Shootings","2015_Hispanic_Unarmed_Pop","2015_Hispanic_Unarmed_Shootings","2015_Hispanic_Unclear_Pop","2015_Hispanic_Unclear_Shootings","2015_Hispanic_Vehicle_Pop","2015_Hispanic_Vehicle_Shootings","2015_Native.American_Allegedly.Armed_Pop","2015_Native.American_Allegedly.Armed_Shootings","2015_Native.American_Unarmed_Pop","2015_Native.American_Unarmed_Shootings","2015_Native.American_Unclear_Pop","2015_Native.American_Unclear_Shootings","2015_Native.American_Vehicle_Pop","2015_Native.American_Vehicle_Shootings","2015_Pacific.Islander_Allegedly.Armed_Pop","2015_Pacific.Islander_Allegedly.Armed_Shootings","2015_Pacific.Islander_Unarmed_Pop","2015_Pacific.Islander_Unarmed_Shootings","2015_Pacific.Islander_Unclear_Pop","2015_Pacific.Islander_Unclear_Shootings","2015_Pacific.Islander_Vehicle_Pop","2015_Pacific.Islander_Vehicle_Shootings","2015_TOT_Allegedly.Armed_Pop","2015_TOT_Allegedly.Armed_Shootings","2015_TOT_Unarmed_Pop","2015_TOT_Unarmed_Shootings","2015_TOT_Unclear_Pop","2015_TOT_Unclear_Shootings","2015_TOT_Vehicle_Pop","2015_TOT_Vehicle_Shootings","2015_White_Allegedly.Armed_Pop","2015_White_Allegedly.Armed_Shootings","2015_White_Unarmed_Pop","2015_White_Unarmed_Shootings","2015_White_Unclear_Pop","2015_White_Unclear_Shootings","2015_White_Vehicle_Pop","2015_White_Vehicle_Shootings","2016_Asian_Allegedly.Armed_Pop","2016_Asian_Allegedly.Armed_Shootings","2016_Asian_Unarmed_Pop","2016_Asian_Unarmed_Shootings","2016_Asian_Unclear_Pop","2016_Asian_Unclear_Shootings","2016_Asian_Vehicle_Pop","2016_Asian_Vehicle_Shootings","2016_Black_Allegedly.Armed_Pop","2016_Black_Allegedly.Armed_Shootings","2016_Black_Unarmed_Pop","2016_Black_Unarmed_Shootings","2016_Black_Unclear_Pop","2016_Black_Unclear_Shootings","2016_Black_Vehicle_Pop","2016_Black_Vehicle_Shootings","2016_Hispanic_Allegedly.Armed_Pop","2016_Hispanic_Allegedly.Armed_Shootings","2016_Hispanic_Unarmed_Pop","2016_Hispanic_Unarmed_Shootings","2016_Hispanic_Unclear_Pop","2016_Hispanic_Unclear_Shootings","2016_Hispanic_Vehicle_Pop","2016_Hispanic_Vehicle_Shootings","2016_Native.American_Allegedly.Armed_Pop","2016_Native.American_Allegedly.Armed_Shootings","2016_Native.American_Unarmed_Pop","2016_Native.American_Unarmed_Shootings","2016_Native.American_Unclear_Pop","2016_Native.American_Unclear_Shootings","2016_Native.American_Vehicle_Pop","2016_Native.American_Vehicle_Shootings","2016_Pacific.Islander_Allegedly.Armed_Pop","2016_Pacific.Islander_Allegedly.Armed_Shootings","2016_Pacific.Islander_Unarmed_Pop","2016_Pacific.Islander_Unarmed_Shootings","2016_Pacific.Islander_Unclear_Pop","2016_Pacific.Islander_Unclear_Shootings","2016_Pacific.Islander_Vehicle_Pop","2016_Pacific.Islander_Vehicle_Shootings","2016_White_Allegedly.Armed_Pop","2016_White_Allegedly.Armed_Shootings","2016_White_Unarmed_Pop","2016_White_Unarmed_Shootings","2016_White_Unclear_Pop","2016_White_Unclear_Shootings","2016_White_Vehicle_Pop","2016_White_Vehicle_Shootings"
"1240","Henderson","TN",286,0,286,0,286,0,286,0,5030,0,5030,0,5030,0,5030,0,1238,0,1238,0,1238,0,1238,0,320,0,320,0,320,0,320,0,34,0,34,0,34,0,34,0,55952,0,55952,0,55952,0,55952,0,50038,0,50038,0,50038,0,50038,0,272,0,272,0,272,0,272,0,5154,0,5154,0,5154,0,5154,0,1310,0,1310,0,1310,0,1310,0,326,0,326,0,326,0,326,0,28,0,28,0,28,0,28,0,56034,0,56034,0,56034,0,56034,0,49938,0,49938,0,49938,0,49938,0,266,0,266,0,266,0,266,0,5148,0,5148,0,5148,0,5148,0,1318,0,1318,0,1318,0,1318,0,332,0,332,0,332,0,332,0,42,0,42,0,42,0,42,0,56030,0,56030,0,56030,0,56030,0,49914,0,49914,0,49914,0,49914,0,266,0,266,0,266,0,266,0,5148,0,5148,0,5148,0,5148,0,1318,0,1318,0,1318,0,1318,0,332,0,332,0,332,0,332,0,42,0,42,0,42,0,42,0,49914,0,49914,0,49914,0,49914,0
"1241","Henderson","TX",1116,0,1116,0,1116,0,1116,0,10914,0,10914,0,10914,0,10914,0,18436,1,18436,0,18436,0,18436,0,1876,0,1876,0,1876,0,1876,0,120,0,120,0,120,0,120,0,157270,0,157270,0,157270,0,157270,0,126982,0,126982,0,126982,0,126982,0,1168,0,1168,0,1168,0,1168,0,11046,0,11046,0,11046,0,11046,0,18836,0,18836,0,18836,0,18836,0,2004,0,2004,0,2004,0,2004,0,134,0,134,0,134,0,134,0,158518,0,158518,0,158518,0,158518,0,127602,0,127602,0,127602,0,127602,0,1224,0,1224,0,1224,0,1224,0,11352,0,11352,0,11352,0,11352,0,19156,0,19156,0,19156,0,19156,0,2102,0,2102,0,2102,0,2102,0,144,0,144,0,144,0,144,0,159090,0,159090,0,159090,0,159090,0,127508,0,127508,0,127508,0,127508,0,1224,0,1224,0,1224,0,1224,0,11352,0,11352,0,11352,0,11352,0,19156,0,19156,0,19156,0,19156,0,2102,0,2102,0,2102,0,2102,0,144,0,144,0,144,0,144,0,127508,0,127508,0,127508,0,127508,0
"1242","Hendricks","IN",8650,0,8650,0,8650,0,8650,0,19770,0,19770,0,19770,0,19770,0,10636,0,10636,0,10636,0,10636,0,1498,0,1498,0,1498,0,1498,0,272,0,272,0,272,0,272,0,307170,0,307170,0,307170,0,307170,0,271056,1,271056,0,271056,0,271056,0,9246,0,9246,0,9246,0,9246,0,20832,0,20832,0,20832,0,20832,0,11216,0,11216,0,11216,0,11216,0,1532,0,1532,0,1532,0,1532,0,316,0,316,0,316,0,316,0,312166,0,312166,0,312166,0,312166,0,274118,0,274118,0,274118,0,274118,0,9684,0,9684,0,9684,0,9684,0,21822,0,21822,0,21822,0,21822,0,11702,0,11702,0,11702,0,11702,0,1606,0,1606,0,1606,0,1606,0,322,0,322,0,322,0,322,0,316384,0,316384,0,316384,0,316384,0,276598,0,276598,0,276598,0,276598,0,9684,0,9684,0,9684,0,9684,0,21822,0,21822,0,21822,0,21822,0,11702,0,11702,0,11702,0,11702,0,1606,0,1606,0,1606,0,1606,0,322,0,322,0,322,0,322,0,276598,0,276598,0,276598,0,276598,0
"1243","Hendry","FL",826,0,826,0,826,0,826,0,9298,0,9298,0,9298,0,9298,0,38172,0,38172,0,38172,0,38172,0,1262,0,1262,0,1262,0,1262,0,82,0,82,0,82,0,82,0,75460,0,75460,0,75460,0,75460,0,26338,0,26338,0,26338,0,26338,0,860,0,860,0,860,0,860,0,9416,0,9416,0,9416,0,9416,0,39264,1,39264,0,39264,0,39264,0,1308,0,1308,0,1308,0,1308,0,82,0,82,0,82,0,82,0,76952,0,76952,0,76952,0,76952,0,26562,0,26562,0,26562,0,26562,0,930,0,930,0,930,0,930,0,9438,0,9438,0,9438,0,9438,0,40314,0,40314,0,40314,0,40314,0,1310,0,1310,0,1310,0,1310,0,94,0,94,0,94,0,94,0,78238,0,78238,0,78238,0,78238,0,26722,0,26722,0,26722,0,26722,0,930,0,930,0,930,0,930,0,9438,0,9438,0,9438,0,9438,0,40314,0,40314,0,40314,0,40314,0,1310,0,1310,0,1310,0,1310,0,94,0,94,0,94,0,94,0,26722,0,26722,0,26722,0,26722,0
"1244","Hennepin","MN",185990,1,185990,0,185990,0,185990,0,328636,2,328636,0,328636,0,328636,0,163684,1,163684,0,163684,0,163684,0,36414,0,36414,0,36414,0,36414,0,3040,0,3040,0,3040,0,3040,0,2399162,0,2399162,0,2399162,0,2399162,0,1752648,2,1752648,0,1752648,0,1752648,0,193194,0,193194,0,193194,0,193194,0,336102,0,336102,0,336102,0,336102,0,165882,0,165882,0,165882,0,165882,0,36388,0,36388,0,36388,0,36388,0,3146,0,3146,0,3146,0,3146,0,2424194,0,2424194,0,2424194,0,2424194,0,1762200,3,1762200,0,1762200,0,1762200,0,200086,1,200086,0,200086,0,200086,0,341834,0,341834,1,341834,0,341834,0,168084,0,168084,0,168084,0,168084,0,36356,0,36356,0,36356,0,36356,0,3246,0,3246,0,3246,0,3246,0,2446298,0,2446298,0,2446298,0,2446298,0,1771036,2,1771036,1,1771036,0,1771036,0,200086,0,200086,0,200086,0,200086,0,341834,1,341834,0,341834,0,341834,0,168084,1,168084,0,168084,0,168084,0,36356,0,36356,0,36356,0,36356,0,3246,0,3246,0,3246,0,3246,0,1771036,0,1771036,0,1771036,0,1771036,0
"1245","Henrico","VA",53426,0,53426,0,53426,0,53426,0,194094,0,194094,0,194094,0,194094,0,33910,0,33910,0,33910,0,33910,0,5136,0,5136,0,5136,0,5136,0,708,0,708,0,708,0,708,0,639170,0,639170,0,639170,0,639170,0,365768,0,365768,0,365768,0,365768,0,55960,0,55960,0,55960,0,55960,0,196856,0,196856,0,196856,0,196856,0,34948,0,34948,0,34948,0,34948,0,5258,0,5258,0,5258,0,5258,0,704,0,704,0,704,0,704,0,645636,0,645636,0,645636,0,645636,0,366224,0,366224,0,366224,0,366224,0,57756,0,57756,0,57756,0,57756,0,199880,0,199880,0,199880,0,199880,0,35648,0,35648,0,35648,0,35648,0,5232,0,5232,0,5232,0,5232,0,712,0,712,0,712,0,712,0,650310,0,650310,0,650310,0,650310,0,365814,0,365814,0,365814,0,365814,0,57756,0,57756,0,57756,0,57756,0,199880,0,199880,0,199880,0,199880,0,35648,0,35648,0,35648,0,35648,0,5232,0,5232,0,5232,0,5232,0,712,0,712,0,712,0,712,0,365814,0,365814,0,365814,0,365814,0
"1246","Henry","AL",226,0,226,0,226,0,226,0,9570,0,9570,0,9570,0,9570,0,874,0,874,0,874,0,874,0,232,0,232,0,232,0,232,0,22,0,22,0,22,0,22,0,34412,0,34412,0,34412,0,34412,0,23866,0,23866,0,23866,0,23866,0,252,0,252,0,252,0,252,0,9454,0,9454,0,9454,0,9454,0,864,0,864,0,864,0,864,0,240,0,240,0,240,0,240,0,22,0,22,0,22,0,22,0,34352,0,34352,0,34352,0,34352,0,23922,0,23922,0,23922,0,23922,0,272,0,272,0,272,0,272,0,9418,0,9418,0,9418,0,9418,0,912,0,912,0,912,0,912,0,232,0,232,0,232,0,232,0,20,0,20,0,20,0,20,0,34442,0,34442,0,34442,0,34442,0,23994,0,23994,0,23994,0,23994,0,272,0,272,0,272,0,272,0,9418,0,9418,0,9418,0,9418,0,912,0,912,0,912,0,912,0,232,0,232,0,232,0,232,0,20,0,20,0,20,0,20,0,23994,0,23994,0,23994,0,23994,0
"1247","Henry","GA",15978,0,15978,0,15978,0,15978,0,167826,0,167826,0,167826,0,167826,0,26192,0,26192,0,26192,0,26192,0,3224,0,3224,0,3224,0,3224,0,618,0,618,0,618,0,618,0,421374,0,421374,0,421374,0,421374,0,216614,0,216614,0,216614,0,216614,0,16644,0,16644,0,16644,0,16644,0,174322,0,174322,0,174322,0,174322,0,27330,0,27330,0,27330,0,27330,0,3308,0,3308,0,3308,0,3308,0,692,0,692,0,692,0,692,0,427476,0,427476,0,427476,0,427476,0,214586,1,214586,0,214586,0,214586,0,17284,0,17284,0,17284,0,17284,0,182620,0,182620,0,182620,0,182620,0,28186,0,28186,0,28186,0,28186,0,3342,0,3342,0,3342,0,3342,0,742,0,742,0,742,0,742,0,435478,0,435478,0,435478,0,435478,0,213156,0,213156,0,213156,0,213156,0,17284,0,17284,0,17284,0,17284,0,182620,0,182620,0,182620,0,182620,0,28186,0,28186,0,28186,0,28186,0,3342,0,3342,0,3342,0,3342,0,742,0,742,0,742,0,742,0,213156,1,213156,0,213156,1,213156,0
"1248","Henry","IA",1170,0,1170,0,1170,0,1170,0,1274,0,1274,0,1274,0,1274,0,1790,0,1790,0,1790,0,1790,0,246,0,246,0,246,0,246,0,54,0,54,0,54,0,54,0,40290,0,40290,0,40290,0,40290,0,36356,0,36356,0,36356,0,36356,0,1202,0,1202,0,1202,0,1202,0,1232,0,1232,0,1232,0,1232,0,1844,0,1844,0,1844,0,1844,0,272,0,272,0,272,0,272,0,62,0,62,0,62,0,62,0,39924,0,39924,0,39924,0,39924,0,35934,0,35934,0,35934,0,35934,0,1274,0,1274,0,1274,0,1274,0,1178,0,1178,0,1178,0,1178,0,1880,0,1880,0,1880,0,1880,0,252,0,252,0,252,0,252,0,70,0,70,0,70,0,70,0,39900,0,39900,0,39900,0,39900,0,35842,0,35842,0,35842,0,35842,0,1274,0,1274,0,1274,0,1274,0,1178,0,1178,0,1178,0,1178,0,1880,0,1880,0,1880,0,1880,0,252,0,252,0,252,0,252,0,70,0,70,0,70,0,70,0,35842,0,35842,0,35842,0,35842,0
"1249","Henry","IL",690,0,690,0,690,0,690,0,2362,0,2362,0,2362,0,2362,0,5346,0,5346,0,5346,0,5346,0,506,0,506,0,506,0,506,0,50,0,50,0,50,0,50,0,99608,0,99608,0,99608,0,99608,0,91834,0,91834,0,91834,0,91834,0,686,0,686,0,686,0,686,0,2384,0,2384,0,2384,0,2384,0,5360,0,5360,0,5360,0,5360,0,514,0,514,0,514,0,514,0,54,0,54,0,54,0,54,0,99354,0,99354,0,99354,0,99354,0,91562,0,91562,0,91562,0,91562,0,694,0,694,0,694,0,694,0,2478,0,2478,0,2478,0,2478,0,5460,0,5460,0,5460,0,5460,0,500,0,500,0,500,0,500,0,64,0,64,0,64,0,64,0,98978,0,98978,0,98978,0,98978,0,91014,0,91014,0,91014,0,91014,0,694,0,694,0,694,0,694,0,2478,0,2478,0,2478,0,2478,0,5460,0,5460,0,5460,0,5460,0,500,0,500,0,500,0,500,0,64,0,64,0,64,0,64,0,91014,0,91014,0,91014,0,91014,0
"1250","Henry","IN",588,0,588,0,588,0,588,0,3066,0,3066,0,3066,0,3066,0,1604,0,1604,0,1604,0,1604,0,592,0,592,0,592,0,592,0,54,0,54,0,54,0,54,0,98102,0,98102,0,98102,0,98102,0,93408,0,93408,0,93408,0,93408,0,610,0,610,0,610,0,610,0,3198,0,3198,0,3198,0,3198,0,1638,0,1638,0,1638,0,1638,0,604,0,604,0,604,0,604,0,62,0,62,0,62,0,62,0,98144,0,98144,0,98144,0,98144,0,93332,0,93332,0,93332,0,93332,0,618,0,618,0,618,0,618,0,3206,0,3206,0,3206,0,3206,0,1678,0,1678,0,1678,0,1678,0,620,0,620,0,620,0,620,0,76,0,76,0,76,0,76,0,97970,0,97970,0,97970,0,97970,0,93098,0,93098,0,93098,0,93098,0,618,0,618,0,618,0,618,0,3206,0,3206,0,3206,0,3206,0,1678,0,1678,0,1678,0,1678,0,620,0,620,0,620,0,620,0,76,0,76,0,76,0,76,0,93098,0,93098,0,93098,0,93098,0
"1251","Henry","KY",120,0,120,0,120,0,120,0,1130,0,1130,0,1130,0,1130,0,982,0,982,0,982,0,982,0,294,0,294,0,294,0,294,0,32,0,32,0,32,0,32,0,30806,0,30806,0,30806,0,30806,0,28770,0,28770,0,28770,0,28770,0,124,0,124,0,124,0,124,0,1170,0,1170,0,1170,0,1170,0,1012,0,1012,0,1012,0,1012,0,292,0,292,0,292,0,292,0,22,0,22,0,22,0,22,0,31146,0,31146,0,31146,0,31146,0,29082,0,29082,0,29082,0,29082,0,150,0,150,0,150,0,150,0,1212,0,1212,0,1212,0,1212,0,950,0,950,0,950,0,950,0,292,0,292,0,292,0,292,0,36,0,36,0,36,0,36,0,31240,0,31240,0,31240,0,31240,0,29200,0,29200,0,29200,0,29200,0,150,0,150,0,150,0,150,0,1212,0,1212,0,1212,0,1212,0,950,0,950,0,950,0,950,0,292,0,292,0,292,0,292,0,36,0,36,0,36,0,36,0,29200,0,29200,0,29200,0,29200,0
"1252","Henry","MO",238,0,238,0,238,0,238,0,766,0,766,0,766,0,766,0,870,0,870,0,870,0,870,0,622,0,622,0,622,0,622,0,42,0,42,0,42,0,42,0,44128,0,44128,0,44128,0,44128,0,42270,0,42270,0,42270,0,42270,0,248,0,248,0,248,0,248,0,868,0,868,0,868,0,868,0,920,0,920,0,920,0,920,0,638,0,638,0,638,0,638,0,70,0,70,0,70,0,70,0,44042,0,44042,0,44042,0,44042,0,42052,0,42052,0,42052,0,42052,0,284,0,284,0,284,0,284,0,850,0,850,0,850,0,850,0,972,0,972,0,972,0,972,0,666,0,666,0,666,0,666,0,72,0,72,0,72,0,72,0,43474,0,43474,0,43474,0,43474,0,41410,0,41410,0,41410,0,41410,0,284,0,284,0,284,0,284,0,850,0,850,0,850,0,850,0,972,0,972,0,972,0,972,0,666,0,666,0,666,0,666,0,72,0,72,0,72,0,72,0,41410,0,41410,0,41410,0,41410,0
"1253","Henry","OH",320,0,320,0,320,0,320,0,514,0,514,0,514,0,514,0,4054,0,4054,0,4054,0,4054,0,348,0,348,0,348,0,348,0,12,0,12,0,12,0,12,0,56156,0,56156,0,56156,0,56156,0,51372,0,51372,0,51372,0,51372,0,328,0,328,0,328,0,328,0,556,0,556,0,556,0,556,0,4058,0,4058,0,4058,0,4058,0,332,0,332,0,332,0,332,0,22,0,22,0,22,0,22,0,55774,0,55774,0,55774,0,55774,0,50974,0,50974,0,50974,0,50974,0,340,0,340,0,340,0,340,0,570,0,570,0,570,0,570,0,4212,0,4212,0,4212,0,4212,0,364,0,364,0,364,0,364,0,22,0,22,0,22,0,22,0,55632,0,55632,0,55632,0,55632,0,50632,0,50632,0,50632,0,50632,0,340,0,340,0,340,0,340,0,570,0,570,0,570,0,570,0,4212,0,4212,0,4212,0,4212,0,364,0,364,0,364,0,364,0,22,0,22,0,22,0,22,0,50632,0,50632,0,50632,0,50632,0
"1254","Henry","TN",378,0,378,0,378,0,378,0,5818,0,5818,0,5818,0,5818,0,1384,0,1384,0,1384,0,1384,0,528,0,528,0,528,0,528,0,36,0,36,0,36,0,36,0,64448,0,64448,0,64448,0,64448,0,57332,0,57332,0,57332,0,57332,0,336,0,336,0,336,0,336,0,5786,0,5786,0,5786,0,5786,0,1474,0,1474,0,1474,0,1474,0,520,0,520,0,520,0,520,0,44,0,44,0,44,0,44,0,64522,0,64522,0,64522,0,64522,0,57404,0,57404,0,57404,0,57404,0,390,0,390,0,390,0,390,0,5710,0,5710,0,5710,0,5710,0,1534,0,1534,0,1534,0,1534,0,564,0,564,0,564,0,564,0,46,0,46,0,46,0,46,0,64294,0,64294,0,64294,0,64294,0,57102,0,57102,1,57102,0,57102,0,390,0,390,0,390,0,390,0,5710,0,5710,0,5710,0,5710,0,1534,0,1534,0,1534,0,1534,0,564,0,564,0,564,0,564,0,46,0,46,0,46,0,46,0,57102,0,57102,0,57102,0,57102,0
"1255","Henry","VA",762,0,762,0,762,0,762,0,24008,0,24008,0,24008,0,24008,0,5394,0,5394,0,5394,0,5394,0,642,0,642,0,642,0,642,0,50,0,50,0,50,0,50,0,105262,0,105262,0,105262,0,105262,0,76070,0,76070,0,76070,0,76070,0,766,0,766,0,766,0,766,0,23830,0,23830,0,23830,0,23830,0,5590,0,5590,0,5590,0,5590,0,658,0,658,0,658,0,658,0,68,0,68,0,68,0,68,0,104306,0,104306,0,104306,0,104306,0,75086,0,75086,0,75086,0,75086,0,782,0,782,0,782,0,782,0,23838,0,23838,0,23838,0,23838,0,5774,0,5774,0,5774,0,5774,0,658,0,658,0,658,0,658,0,60,0,60,0,60,0,60,0,103762,0,103762,0,103762,0,103762,0,74398,0,74398,0,74398,0,74398,0,782,0,782,0,782,0,782,0,23838,0,23838,0,23838,0,23838,0,5774,0,5774,0,5774,0,5774,0,658,0,658,0,658,0,658,0,60,0,60,0,60,0,60,0,74398,0,74398,0,74398,0,74398,0
"1256","Herkimer","NY",976,0,976,0,976,0,976,0,2126,0,2126,0,2126,0,2126,0,2524,0,2524,0,2524,0,2524,0,698,0,698,0,698,0,698,0,68,0,68,0,68,0,68,0,128362,0,128362,0,128362,0,128362,0,123398,1,123398,0,123398,0,123398,0,980,0,980,0,980,0,980,0,2146,0,2146,0,2146,0,2146,0,2620,0,2620,0,2620,0,2620,0,708,0,708,0,708,0,708,0,82,0,82,0,82,0,82,0,127430,0,127430,0,127430,0,127430,0,122362,0,122362,0,122362,0,122362,0,1014,0,1014,0,1014,0,1014,0,2254,0,2254,0,2254,0,2254,0,2704,0,2704,0,2704,0,2704,0,712,0,712,0,712,0,712,0,78,0,78,0,78,0,78,0,126200,0,126200,0,126200,0,126200,0,120924,0,120924,0,120924,0,120924,0,1014,0,1014,0,1014,0,1014,0,2254,0,2254,0,2254,0,2254,0,2704,0,2704,0,2704,0,2704,0,712,0,712,0,712,0,712,0,78,0,78,0,78,0,78,0,120924,0,120924,0,120924,0,120924,0
"1257","Hernando","FL",5530,0,5530,0,5530,0,5530,0,19734,0,19734,0,19734,0,19734,0,39262,0,39262,0,39262,0,39262,0,2702,0,2702,0,2702,0,2702,0,462,0,462,0,462,0,462,0,348032,0,348032,0,348032,0,348032,0,285636,0,285636,0,285636,0,285636,0,5778,0,5778,0,5778,0,5778,0,20270,0,20270,0,20270,0,20270,0,41090,0,41090,0,41090,0,41090,0,2702,0,2702,0,2702,0,2702,0,496,0,496,0,496,0,496,0,351408,0,351408,0,351408,0,351408,0,286568,1,286568,0,286568,0,286568,0,6042,0,6042,0,6042,0,6042,0,20766,0,20766,0,20766,0,20766,0,42918,0,42918,0,42918,0,42918,0,2712,0,2712,0,2712,0,2712,0,540,0,540,0,540,0,540,0,356878,0,356878,0,356878,0,356878,0,289686,1,289686,0,289686,0,289686,0,6042,0,6042,0,6042,0,6042,0,20766,0,20766,0,20766,0,20766,0,42918,0,42918,0,42918,0,42918,0,2712,0,2712,0,2712,0,2712,0,540,0,540,0,540,0,540,0,289686,0,289686,0,289686,1,289686,0
"1258","Hertford","NC",422,0,422,0,422,0,422,0,29432,0,29432,0,29432,0,29432,0,1556,0,1556,0,1556,0,1556,0,776,0,776,0,776,0,776,0,32,0,32,0,32,0,32,0,48778,0,48778,0,48778,0,48778,0,17158,0,17158,0,17158,0,17158,0,458,0,458,0,458,0,458,0,29408,0,29408,0,29408,0,29408,0,1628,0,1628,0,1628,0,1628,0,814,0,814,0,814,0,814,0,48,0,48,0,48,0,48,0,48760,0,48760,0,48760,0,48760,0,17056,0,17056,0,17056,0,17056,0,486,0,486,0,486,0,486,0,29180,0,29180,0,29180,0,29180,0,1658,0,1658,0,1658,0,1658,0,736,0,736,0,736,0,736,0,46,0,46,0,46,0,46,0,48368,0,48368,0,48368,0,48368,0,16854,0,16854,0,16854,0,16854,0,486,0,486,0,486,0,486,0,29180,0,29180,0,29180,0,29180,0,1658,0,1658,0,1658,0,1658,0,736,0,736,0,736,0,736,0,46,0,46,0,46,0,46,0,16854,0,16854,0,16854,0,16854,0
